id,y0,y1,y2,y3
493.0,0.549442,0.034061994,0.41197625,0.0045197844
494.0,0.6823063,0.022318644,0.28427398,0.011101038
495.0,0.308483,0.092542656,0.18783395,0.41114038
496.0,0.36622977,0.31665492,0.31585747,0.0012578224
497.0,0.6215797,0.10327129,0.27447146,0.0006775258
498.0,0.2518076,0.0023654583,0.7452002,0.0006267483
499.0,0.6541156,0.094945885,0.1937654,0.057173144
500.0,0.69946516,0.061927184,0.23556684,0.0030408169
501.0,0.017461687,0.9139423,0.06851608,7.995286e-05
502.0,0.53244394,0.11484719,0.29830396,0.054404892
503.0,0.7235019,0.011191199,0.25167316,0.013633748
504.0,0.47709087,0.13572358,0.28859073,0.09859484
505.0,0.36011449,0.32305047,0.27335566,0.04347936
506.0,0.6731847,0.03567359,0.21941563,0.071726084
507.0,0.28643933,0.24647486,0.44909132,0.017994482
508.0,0.3231043,0.33357358,0.3125153,0.030806843
509.0,0.5318709,0.1787616,0.27315846,0.016209036
510.0,0.63164514,0.23626025,0.12742218,0.004672416
511.0,0.52863544,0.09293283,0.32677373,0.05165805
512.0,0.34479374,0.3064512,0.2815056,0.06724946
513.0,0.79056764,0.0017724715,0.20607223,0.0015876974
514.0,0.1072897,0.11505309,0.7774934,0.00016377278
515.0,0.3816836,0.123334266,0.23127975,0.26370236
516.0,0.4994258,0.16403781,0.3331212,0.0034151883
517.0,0.404537,0.22607233,0.3683055,0.001085161
518.0,0.613195,0.07064213,0.24653316,0.069629714
519.0,0.31526804,0.24756913,0.4188675,0.018295351
520.0,0.6815718,0.0674976,0.22865798,0.022272656
521.0,0.24285248,0.27189705,0.48155108,0.003699369
522.0,0.6684376,0.09376508,0.20599125,0.031806033
523.0,0.50549763,0.03865946,0.44093,0.014912873
524.0,0.7287365,0.032376323,0.15913433,0.07975287
525.0,0.42187694,0.12258107,0.35084525,0.10469673
526.0,0.23717193,0.4311978,0.3253769,0.0062533803
527.0,0.9209532,0.0064755413,0.07205276,0.0005185115
528.0,0.6900939,0.049886312,0.25584465,0.004175138
529.0,0.8620674,0.0261968,0.08579825,0.02593755
530.0,0.6822286,0.016271077,0.29248106,0.009019238
531.0,0.661627,0.049853012,0.28640342,0.0021165498
532.0,0.35324892,0.016877178,0.27178746,0.35808644
533.0,0.49003106,0.118051626,0.3837236,0.008193717
534.0,0.62623376,0.014262143,0.19435221,0.16515191
535.0,0.26208633,0.07294046,0.6640943,0.0008788563
536.0,0.52887833,0.1944601,0.19600211,0.08065949
537.0,0.7194553,0.027261501,0.15515289,0.09813032
538.0,0.66622835,0.02575432,0.2723779,0.035639495
539.0,0.4985622,0.066553,0.24951261,0.18537216
540.0,0.27136075,0.15820159,0.57020944,0.00022818001
541.0,0.49693623,0.052755296,0.43963608,0.010672383
542.0,0.79489946,0.023960406,0.15323247,0.027907664
543.0,0.104866944,0.42507818,0.4538136,0.016241238
544.0,0.6753919,0.094844334,0.16968934,0.060074408
545.0,0.036492016,0.02173037,0.8485904,0.093187235
546.0,0.7336284,0.0233955,0.18203047,0.060945656
547.0,0.2848411,0.44442824,0.25179932,0.018931324
548.0,0.75641054,0.032685317,0.15885532,0.052048847
549.0,0.9324725,0.0038293276,0.061952457,0.0017457136
550.0,0.48753375,0.07229169,0.18611741,0.25405714
551.0,0.7720191,0.11918694,0.095570065,0.0132238725
552.0,0.574898,0.080971405,0.3439339,0.00019666979
553.0,0.6059619,0.09212124,0.25648183,0.04543502
554.0,0.6784557,0.008794354,0.30488464,0.007865279
555.0,0.22194439,0.2335071,0.5049498,0.039598722
556.0,0.1827198,0.051537152,0.5464706,0.21927252
557.0,0.48424825,0.19617608,0.2858863,0.033689357
558.0,0.44704497,0.24386255,0.29133064,0.01776185
559.0,0.51895213,0.01319625,0.46625707,0.0015945819
560.0,0.6256294,0.09177775,0.25501695,0.027575845
561.0,0.63849986,0.05645693,0.20589913,0.09914408
562.0,0.57488453,0.025696488,0.3295115,0.06990752
563.0,0.35605866,0.096341975,0.5455218,0.0020775709
564.0,0.34633213,0.20440388,0.44891605,0.00034794802
565.0,0.12611678,0.10991675,0.7620483,0.0019181727
566.0,0.50295424,0.018385138,0.47779813,0.0008624883
567.0,0.3116401,0.18630677,0.21774153,0.2843116
568.0,0.10198018,0.19655561,0.7007654,0.00069884205
569.0,0.7110149,0.019271655,0.26606902,0.0036443688
570.0,0.29999354,0.13498394,0.5649039,0.000118616175
571.0,0.61450934,0.03478376,0.27399772,0.07670917
572.0,0.8579196,0.017654127,0.09609733,0.028328922
573.0,0.19938567,0.10757639,0.69232446,0.0007134451
574.0,0.5140361,0.18700658,0.16358541,0.13537188
575.0,0.73213494,0.022850536,0.24485855,0.00015598763
576.0,0.4142771,0.2440305,0.17742527,0.1642671
577.0,0.57341576,0.05913074,0.31336537,0.054088105
578.0,0.2093476,0.0565521,0.40348533,0.33061495
579.0,0.6866341,0.028817842,0.2576367,0.026911344
580.0,0.5053873,0.03430415,0.4504309,0.009877644
581.0,0.6895815,0.018702451,0.28900546,0.0027105582
582.0,0.63898355,0.008406767,0.34761047,0.004999205
583.0,0.76487887,0.005528901,0.22648336,0.0031088856
584.0,0.14159696,0.21107252,0.6373091,0.010021418
585.0,0.36964217,0.37370768,0.21721746,0.039432697
586.0,0.6249963,0.041321203,0.31791764,0.015764836
587.0,0.1134699,0.40145162,0.38882762,0.09625086
588.0,0.49562663,0.045865554,0.45507094,0.0034368786
589.0,0.4382963,0.2886027,0.27224037,0.0008606315
590.0,0.5797677,0.10889746,0.2880439,0.023290971
591.0,0.44213143,0.16305059,0.24042547,0.15439251
592.0,0.24192137,0.49389952,0.24338453,0.020794604
593.0,0.58150786,0.13788942,0.2538899,0.026712893
594.0,0.19028033,0.023195693,0.7852615,0.0012624277
595.0,0.37724003,0.0033339101,0.61765194,0.0017740964
596.0,0.44940236,0.10881068,0.4061228,0.035664156
597.0,0.66144675,0.0072664083,0.33118314,0.00010372309
598.0,0.5820147,0.01003865,0.39780384,0.010142815
599.0,0.39807415,0.16422756,0.42547637,0.012221952
600.0,0.571479,0.005953879,0.42197186,0.00059524114
601.0,0.15483712,0.5626926,0.28188935,0.00058094034
602.0,0.7746346,0.006467879,0.21770923,0.0011883326
603.0,0.10436265,0.72117823,0.17326848,0.0011906445
604.0,0.5238614,0.07900511,0.38084182,0.01629163
605.0,0.063749425,0.01904259,0.7442752,0.17293277
606.0,0.30536768,0.14234596,0.5209313,0.03135508
607.0,0.12587377,0.09388797,0.65185857,0.12837969
608.0,0.6036465,0.16947255,0.14016628,0.086714596
609.0,0.1897711,0.58429205,0.18681546,0.039121415
610.0,0.5832118,0.05289895,0.33768755,0.026201723
611.0,0.109129384,0.751232,0.13768764,0.0019509809
612.0,0.48479244,0.079266146,0.28585526,0.1500861
613.0,0.26963627,0.23358105,0.49201718,0.0047655297
614.0,0.7534251,0.02910317,0.21514684,0.0023248664
615.0,0.122233726,0.09554741,0.32161418,0.4606047
616.0,0.6733793,0.076150425,0.17593189,0.07453844
617.0,0.40377057,0.26842588,0.30839774,0.019405818
618.0,0.4294323,0.2785347,0.27318558,0.0188474
619.0,0.52073246,0.048636377,0.2967157,0.13391547
620.0,0.7770004,0.021836422,0.16146915,0.039694007
621.0,0.15372492,0.5018231,0.3362651,0.008186855
622.0,0.5783234,0.037204377,0.3485185,0.03595366
623.0,0.554113,0.07876211,0.33742592,0.029698981
624.0,0.35421225,0.12302988,0.17241989,0.35033795
625.0,0.095793016,0.09722824,0.80476034,0.0022184113
626.0,0.75700456,0.11316483,0.121279955,0.008550617
627.0,0.8794933,0.023386074,0.08838973,0.008730924
628.0,0.2534826,0.2658601,0.4795015,0.0011558032
629.0,0.16581315,0.0012005892,0.16605443,0.66693187
630.0,0.5744148,0.05718624,0.2947773,0.07362169
631.0,0.85590756,0.010001041,0.12614468,0.007946727
632.0,0.81736547,0.03214596,0.13640054,0.0140880635
633.0,0.39092174,0.08373117,0.5075803,0.01776678
634.0,0.36229634,0.10098619,0.35355577,0.1831617
635.0,0.53188866,0.034261893,0.42269787,0.011151591
636.0,0.12100491,0.3559547,0.35998756,0.16305281
637.0,0.72074443,0.026352217,0.24323644,0.009666907
638.0,0.34888515,0.07488102,0.2766739,0.29955992
639.0,0.47654355,0.03100809,0.46689954,0.02554882
640.0,0.1578961,0.14226015,0.699195,0.000648694
641.0,0.8539262,0.0074128,0.13167685,0.0069842003
642.0,0.7416415,0.037679058,0.21965736,0.001022045
643.0,0.06010175,0.24758251,0.692025,0.0002906653
644.0,0.54258925,0.10488202,0.24272773,0.10980101
645.0,0.53179264,0.028730996,0.34584022,0.09363615
646.0,0.6656321,0.032283295,0.3016162,0.00046834265
647.0,0.5815279,0.02259133,0.39007905,0.0058017382
648.0,0.83083487,0.009012285,0.1577182,0.0024346074
649.0,0.6659922,0.0028332523,0.33060873,0.0005657941
650.0,0.22182912,0.2483322,0.43169487,0.098143846
651.0,0.46522802,0.123066515,0.28960785,0.12209759
652.0,0.28015384,0.32339823,0.3933977,0.0030502365
653.0,0.40760416,0.07794519,0.42005038,0.09440025
654.0,0.3976523,0.046442408,0.46406168,0.0918436
655.0,0.28032035,0.30739397,0.24228293,0.17000274
656.0,0.7275636,0.10905455,0.15910222,0.0042796005
657.0,0.2116912,0.13123183,0.65643173,0.00064521533
658.0,0.58698565,0.062499695,0.33057722,0.019937478
659.0,0.06387751,0.05949316,0.8208339,0.05579539
660.0,0.24899487,0.5273025,0.21883935,0.0048632533
661.0,0.037013408,0.21879023,0.26140007,0.48279628
662.0,0.7802343,0.039828975,0.17713846,0.002798316
663.0,0.47555068,0.019893495,0.4526862,0.051869635
664.0,0.3101467,0.36370352,0.32577726,0.00037253962
665.0,0.49170053,0.004114455,0.5029333,0.0012517021
666.0,0.38853925,0.29063556,0.31251162,0.008313551
667.0,0.67622024,0.085288286,0.22611912,0.012372357
668.0,0.5968046,0.034732748,0.1951146,0.17334804
669.0,0.6602708,0.018619861,0.25058427,0.07052507
670.0,0.7621624,0.0027743068,0.23420462,0.00085865887
671.0,0.48593986,0.1660186,0.327767,0.020274518
672.0,0.60182136,0.03609857,0.21881455,0.14326552
673.0,0.26904437,0.06744483,0.661695,0.0018158017
674.0,0.3704449,0.34569845,0.23430018,0.04955647
675.0,0.6173269,0.059078857,0.31854793,0.0050462973
676.0,0.81540203,0.022450767,0.16088071,0.0012664887
677.0,0.8334727,0.03370308,0.11571024,0.017113945
678.0,0.41152635,0.120332286,0.4614274,0.0067139626
679.0,0.41122544,0.17858917,0.37759858,0.032586806
680.0,0.3929057,0.020456549,0.5760813,0.010556423
681.0,0.6806692,0.019594258,0.29919666,0.00053995696
682.0,0.021877956,0.038432788,0.9324366,0.007252657
683.0,0.6143411,0.055949792,0.29414797,0.03556112
684.0,0.48596174,0.050406836,0.3550661,0.10856532
685.0,0.446242,0.023314135,0.52784705,0.0025968177
686.0,0.53174347,0.054780394,0.22856821,0.18490794
687.0,0.6079702,0.06847628,0.32252184,0.0010317186
688.0,0.4332347,0.24866441,0.2943,0.023800889
689.0,0.3155434,0.023401141,0.6460348,0.0150206555
690.0,0.45236793,0.3775225,0.15500376,0.015105829
691.0,0.40196827,0.0058556683,0.56014156,0.032034498
692.0,0.48011833,0.041601077,0.23040335,0.24787724
693.0,0.23038226,0.3885058,0.28035474,0.10075718
694.0,0.26093537,0.096862406,0.2941529,0.3480493
695.0,0.067689665,0.86598694,0.06618545,0.00013795236
696.0,0.1415127,0.06139265,0.6199754,0.17711924
697.0,0.51765364,0.0820675,0.23055488,0.169724
698.0,0.5056968,0.05148234,0.44140372,0.0014172012
699.0,0.012334707,0.001004276,0.9846638,0.0019972743
700.0,0.073953815,0.09749754,2.6527488e-07,0.8285484
701.0,0.5481407,0.18129994,0.26870352,0.0018558183
702.0,0.33606285,0.20362021,0.45929238,0.0010245562
703.0,0.5632307,0.04006645,0.37195814,0.024744714
704.0,0.49743402,0.051160384,0.42470732,0.026698276
705.0,0.59620154,0.024748107,0.37042686,0.008623504
706.0,0.56986696,0.12091,0.27770796,0.03151509
707.0,0.41112608,0.08197175,0.4184908,0.08841139
708.0,0.25308397,0.046988815,0.5828286,0.11709867
709.0,0.489845,0.03951319,0.46481934,0.005822452
710.0,0.62135357,0.01594088,0.35538644,0.007319103
711.0,0.32780698,0.09413204,0.26418447,0.3138765
712.0,0.49410787,0.09142957,0.39600965,0.01845288
713.0,0.3625321,0.048629634,0.5842005,0.00463772
714.0,0.5466564,0.16911814,0.21767388,0.06655153
715.0,0.5585466,0.03550723,0.4020178,0.003928403
716.0,0.69423753,0.025616152,0.27713037,0.0030159613
717.0,0.6691382,0.020740835,0.26896265,0.04115834
718.0,0.6760711,0.011039759,0.2814849,0.031404216
719.0,0.20912597,0.2631865,0.4852547,0.042432792
720.0,0.66939664,0.00781894,0.32039365,0.0023907395
721.0,0.26169792,0.5258491,0.2048454,0.0076075816
722.0,0.68907607,0.0097947335,0.29481447,0.0063147745
723.0,0.6282184,0.22046594,0.12457075,0.026744906
724.0,0.33414125,0.17025542,0.28522065,0.21038267
725.0,0.5904601,0.041137885,0.36362857,0.0047734515
726.0,0.5646185,0.0077341576,0.42736748,0.0002798458
727.0,0.5636769,0.11909414,0.2989723,0.018256636
728.0,0.390259,0.22626822,0.37136054,0.012112277
729.0,0.16418366,0.5215315,0.3093961,0.0048887716
730.0,0.54201376,0.14736642,0.29302132,0.017598515
731.0,0.57315236,0.018943565,0.38071105,0.027193012
732.0,0.46397892,0.1338372,0.3619465,0.04023735
733.0,0.7843263,0.0020854129,0.19529067,0.018297557
734.0,0.8347504,0.010076868,0.13473105,0.020441644
735.0,0.0853177,0.0005083539,0.06664387,0.84753007
736.0,0.5066036,0.2639343,0.2293885,7.365762e-05
737.0,0.24714254,0.09824627,0.6486594,0.005951774
738.0,0.34154975,0.13792202,0.3800479,0.14048035
739.0,0.30921718,0.02258899,0.20268834,0.46550548
740.0,0.6772911,0.048628412,0.24479136,0.029289143
741.0,0.87423414,0.003126917,0.12119515,0.0014437916
742.0,0.35262096,0.22981647,0.40576652,0.011796087
743.0,0.47177905,0.20283206,0.28602797,0.039360918
744.0,0.1702212,0.10351399,0.726127,0.0001377563
745.0,0.6812071,0.10359252,0.20303306,0.01216731
746.0,0.47915524,0.015170113,0.50542235,0.00025224854
747.0,0.33319348,0.12484867,0.5196944,0.02226346
748.0,0.75212014,0.035787888,0.21135631,0.0007356559
749.0,0.32361382,0.32808083,0.34793597,0.0003693735
750.0,0.45266315,0.13696806,0.35435984,0.056008942
751.0,0.3946834,0.18315561,0.42101207,0.001148929
752.0,0.7790551,0.055261716,0.16206497,0.0036181659
753.0,0.58382833,0.042629525,0.34623238,0.027309725
754.0,0.7969246,0.003398681,0.16549715,0.03417957
755.0,0.64170396,0.10424539,0.2316637,0.022386948
756.0,0.8357606,0.00026126349,0.16205621,0.0019219264
757.0,0.06728895,0.040475618,0.8921811,5.4361808e-05
758.0,0.2045382,0.6184974,0.17175794,0.005206519
759.0,0.64877385,0.04104207,0.2172211,0.092962995
760.0,0.5757127,0.18988754,0.20525634,0.029143462
761.0,0.4182896,0.021570466,0.5008794,0.05926055
762.0,0.5162067,0.05393784,0.4152438,0.014611677
763.0,0.79908735,0.046354696,0.15271497,0.0018429657
764.0,0.26963857,0.07451103,0.6160634,0.039786927
765.0,0.40620485,0.124505505,0.27529734,0.1939923
766.0,0.30048272,0.09699096,0.34267765,0.2598487
767.0,0.71436036,0.0035751353,0.2764397,0.0056248126
768.0,0.34051478,0.12148716,0.5275893,0.010408746
769.0,0.08973802,0.20013034,0.7093808,0.00075083977
770.0,0.681071,0.0040922863,0.30663863,0.008198101
771.0,0.5174327,0.15121438,0.20436074,0.12699215
772.0,0.78064257,0.022052875,0.17509355,0.022210967
773.0,0.5049744,0.29898947,0.18596427,0.010071824
774.0,0.04838709,0.87560415,0.07155947,0.0044492926
775.0,0.07745938,0.7353364,0.18227705,0.00492711
776.0,0.771357,0.017691182,0.20749766,0.0034541732
777.0,0.6283755,0.039019953,0.27859968,0.054004874
778.0,0.54683447,0.08442933,0.2854853,0.08325091
779.0,0.39117908,0.19279963,0.41330212,0.0027191362
780.0,0.47419366,0.12081646,0.3756796,0.02931029
781.0,0.7356218,0.014248472,0.24815796,0.0019717948
782.0,0.48559195,0.06291973,0.44727957,0.0042087417
783.0,0.9381613,0.015948223,0.043400947,0.0024895328
784.0,0.039130703,0.58576053,0.3352828,0.039826
785.0,0.81749874,0.029824078,0.14373861,0.008938575
786.0,0.692148,0.02972565,0.2543989,0.023727432
787.0,0.6235978,0.06907369,0.1939071,0.11342135
788.0,0.9264779,0.002677691,0.070745334,9.9090605e-05
789.0,0.6172346,0.17523338,0.17848572,0.029046342
790.0,0.53654706,0.13895658,0.28735498,0.037141427
791.0,0.54929817,0.07803939,0.31640998,0.056252487
792.0,0.744092,0.020878378,0.1611949,0.073834725
793.0,0.6468838,0.053928662,0.28153074,0.017656794
794.0,0.721728,0.050696447,0.14819711,0.079378426
795.0,0.5507112,0.071718186,0.29290992,0.08466061
796.0,0.48190963,0.19478469,0.31609082,0.0072148717
797.0,0.52785045,0.0930873,0.34708977,0.031972487
798.0,0.29932716,0.2831844,0.4005486,0.016939761
799.0,0.42539138,0.11665029,0.2523367,0.20562162
800.0,0.085738815,0.84835434,0.064314425,0.0015924156
801.0,0.29133472,0.10301471,0.5853415,0.020309072
802.0,0.08037125,0.020026172,0.89492697,0.0046756063
803.0,0.40228745,0.037328538,0.16225097,0.39813307
804.0,0.6659757,0.062445182,0.26315552,0.008423598
805.0,0.55324304,0.022796381,0.35742894,0.066531636
806.0,0.51240844,0.047190666,0.29300964,0.14739129
807.0,0.26538086,0.17065327,0.5621809,0.001785007
808.0,0.4108288,0.041727975,0.5375408,0.009902468
809.0,0.76542485,0.0700792,0.122231506,0.04226444
810.0,0.37252593,0.348004,0.1924128,0.08705726
811.0,0.34438762,0.09391069,0.22152534,0.34017634
812.0,0.8891169,0.003998826,0.10408319,0.0028010993
813.0,0.026441317,0.040235292,0.930254,0.0030694148
814.0,0.85321474,0.0033844698,0.12210539,0.021295423
815.0,0.6368595,0.038334776,0.31136474,0.01344102
816.0,0.6815597,0.13170771,0.18552092,0.0012116814
817.0,0.660285,0.028599378,0.2689408,0.042174798
818.0,0.80275327,0.010929505,0.16666469,0.019652564
819.0,0.20639977,0.05310235,0.7170603,0.023437576
820.0,0.25010213,0.2876261,0.45514464,0.007127138
821.0,0.67201906,0.034621667,0.24505736,0.048301883
822.0,0.21135606,0.44199818,0.2866129,0.060032863
823.0,0.5198157,0.033334177,0.4446976,0.00215253
824.0,0.35953614,0.02388582,0.6160167,0.0005613914
825.0,0.110873036,0.1300269,0.6895085,0.06959155
826.0,0.6423936,0.0076734726,0.33911124,0.010821676
827.0,0.83027655,0.030650102,0.13315481,0.0059185224
828.0,0.080721214,0.1620741,0.63795674,0.11924792
829.0,0.5696211,0.14955236,0.26689988,0.013926672
830.0,0.7625556,0.021287512,0.20031822,0.015838662
831.0,0.7030901,0.11669061,0.118843295,0.061376
832.0,0.78807557,0.027930006,0.1485133,0.03548113
833.0,0.7764642,0.005609623,0.212893,0.005033144
834.0,0.39127326,0.047433898,0.50790155,0.053391296
835.0,0.5858443,0.023705153,0.31840807,0.07204248
836.0,0.23848526,0.430999,0.31791005,0.012605627
837.0,0.71863985,0.020032449,0.2586261,0.0027016115
838.0,0.57336116,0.049597543,0.32916936,0.04787195
839.0,0.50966895,0.056529835,0.43054911,0.003252117
840.0,0.34849113,0.24757385,0.3975483,0.006386766
841.0,0.45330942,0.0052215797,0.5411602,0.0003087914
842.0,0.8383354,0.00040350514,0.16119674,6.436512e-05
843.0,0.5535032,0.067391925,0.31703192,0.062072966
844.0,0.4941607,0.012816652,0.4518712,0.041151453
845.0,0.4107242,0.15719047,0.24730656,0.18477878
846.0,0.46356007,0.11455665,0.4208676,0.0010156814
847.0,0.3491908,0.12354445,0.24953337,0.2777314
848.0,0.7645326,0.025660697,0.20925075,0.0005559084
849.0,0.715862,0.060996056,0.17121677,0.05192521
850.0,0.07890342,0.75269467,0.16325368,0.0051482236
851.0,0.5779934,0.031538904,0.19624728,0.19422042
852.0,0.6734734,0.032212358,0.25993106,0.034383178
853.0,0.2626015,0.32422605,0.35776052,0.05541195
854.0,0.4846802,0.19077845,0.3229337,0.0016076211
855.0,0.8332572,0.02052025,0.1455647,0.00065780565
856.0,0.04239011,0.6075156,0.34830195,0.0017923709
857.0,0.20299448,0.40970835,0.36004338,0.027253794
858.0,0.23537922,0.39032686,0.24377096,0.13052297
859.0,0.43888775,0.09506438,0.2141881,0.25185978
860.0,0.46060038,0.008942289,0.5284893,0.001968041
861.0,0.70046973,0.057786576,0.21177974,0.029963952
862.0,0.6038762,0.1332162,0.20122834,0.061679315
863.0,0.6232671,0.07437416,0.30158252,0.0007761838
864.0,0.47346035,0.097666465,0.20046905,0.22840412
865.0,0.4648721,0.023190212,0.5007607,0.011177001
866.0,0.07680965,0.861423,0.06165923,0.000108153785
867.0,0.6958581,0.0057394383,0.29002994,0.008372474
868.0,0.50115687,0.03970843,0.45422357,0.004911129
869.0,0.2440303,0.42105076,0.31170413,0.023214791
870.0,0.3090137,0.025957199,0.6160513,0.048977807
871.0,0.25448158,0.024455264,0.15143016,0.56963307
872.0,0.20522802,0.32369763,0.38375238,0.087321974
873.0,0.5444656,0.0038833066,0.45058504,0.0010660642
874.0,0.33098972,0.1897625,0.2866857,0.19256207
875.0,0.14120808,0.5577899,0.2990797,0.0019223267
876.0,0.4710682,0.13800813,0.36100075,0.029922927
877.0,0.19270258,0.08638324,0.48751932,0.23339485
878.0,0.7205946,0.100946896,0.14396086,0.034497637
879.0,0.5380153,0.084996045,0.27091044,0.10607822
880.0,0.408414,0.17475215,0.41006324,0.0067706117
881.0,0.64897716,0.0315121,0.314831,0.004679731
882.0,0.028152084,0.7168337,0.057778653,0.19723557
883.0,0.02035394,0.00869992,0.9709381,7.994302e-06
884.0,0.8288314,0.00020648366,0.17047898,0.0004831628
885.0,0.6679013,0.12004844,0.19299364,0.01905663
886.0,0.26896355,0.07747155,0.6520597,0.0015051916
887.0,0.71754104,0.0069023445,0.2634999,0.012056733
888.0,0.5396021,0.041582745,0.19290218,0.22591297
889.0,0.25087973,0.06936471,0.66659224,0.01316329
890.0,0.40970188,0.13083495,0.44932657,0.010136596
891.0,0.7040615,0.015070399,0.2767382,0.004129898
892.0,0.3173713,0.24045669,0.3326987,0.10947327
893.0,0.08658139,0.05807515,0.1351306,0.7202129
894.0,0.47108576,0.1185896,0.4071098,0.0032148657
895.0,0.34106883,0.15392067,0.38735783,0.117652655
896.0,0.6547097,0.044963084,0.2523592,0.047967974
897.0,0.35045734,0.2267134,0.24557449,0.17725475
898.0,0.5017499,0.1291024,0.35607788,0.013069857
899.0,0.10685505,0.14700234,0.7021847,0.043957923
900.0,0.6980521,0.0062741726,0.29538894,0.00028478404
901.0,0.6703334,0.072399706,0.24094865,0.016318262
902.0,0.077990405,0.0040877955,0.8545293,0.06339249
903.0,0.5918862,0.01111741,0.3903163,0.0066800183
904.0,0.6951318,0.018134324,0.27495608,0.011777792
905.0,0.6097653,0.042219292,0.22090216,0.12711327
906.0,0.77835494,0.074915946,0.099052764,0.047676332
907.0,0.3642529,0.15607895,0.16854064,0.3111275
908.0,0.11669525,0.37525028,0.50731295,0.0007415042
909.0,0.6162005,0.026519645,0.3503849,0.0068949694
910.0,0.24717923,0.30858067,0.2765191,0.16772099
911.0,0.8306042,0.00048791198,0.16783147,0.0010764378
912.0,0.2758523,0.12238841,0.27507716,0.32668212
913.0,0.07160061,0.69912815,0.22854759,0.00072366215
914.0,0.79665387,0.013311856,0.17357211,0.016462166
915.0,0.54457575,0.04154805,0.33722445,0.07665179
916.0,0.42038804,0.15763351,0.42036098,0.001617456
917.0,0.23931734,0.12935342,0.32761967,0.30370957
918.0,0.23467751,0.05204524,0.65720165,0.056075588
919.0,0.46371707,0.031783313,0.4990815,0.0054181647
920.0,0.16729881,0.1456442,0.5522549,0.13480207
921.0,0.7831563,0.04779303,0.16647933,0.0025713784
922.0,0.41012746,0.028844409,0.5532251,0.0078030676
923.0,0.5329285,0.02964606,0.43454152,0.0028838962
924.0,0.49700284,0.08924812,0.3376173,0.0761317
925.0,0.24370667,0.37388483,0.32698262,0.055425875
926.0,0.6879201,0.0005482602,0.3113957,0.00013592374
927.0,0.56002086,0.024347149,0.4137722,0.0018597974
928.0,0.73111683,0.003816543,0.2636545,0.0014121395
929.0,0.45953116,0.20714073,0.28628287,0.047045257
930.0,0.24950199,0.26657453,0.48263648,0.0012869843
931.0,0.43629938,0.1786233,0.372995,0.012082307
932.0,0.28156683,0.0069021657,0.6760726,0.035458427
933.0,0.8209347,0.04268679,0.1362809,9.759576e-05
934.0,0.5793095,0.06666043,0.33131117,0.022718862
935.0,0.594596,0.13463683,0.17468326,0.09608391
936.0,0.4431535,0.11127518,0.43896103,0.006610313
937.0,0.7310594,0.00078101695,0.26719773,0.00096188515
938.0,0.34282377,0.1478972,0.50722325,0.0020557449
939.0,0.80640143,0.039608557,0.12294744,0.03104256
940.0,0.5266453,0.15247446,0.3188773,0.0020029226
941.0,0.3600072,0.2804151,0.25728068,0.10229702
942.0,0.3269286,0.19952857,0.29942492,0.17411792
943.0,0.6087767,0.062425736,0.31617406,0.012623503
944.0,0.5994304,0.099632956,0.3000183,0.0009183376
945.0,0.7286583,0.0023860398,0.2621995,0.0067561436
946.0,0.67639637,0.049817905,0.25845572,0.0153300185
947.0,0.13297041,0.061716735,0.23522025,0.5700926
948.0,0.12304068,0.5251146,0.34793708,0.0039076414
949.0,0.5692772,0.024886115,0.327585,0.07825164
950.0,0.7516817,0.053922046,0.19317514,0.0012210932
951.0,0.7330716,0.003756427,0.2184706,0.04470135
952.0,0.6599889,0.112225965,0.22187383,0.0059113353
953.0,0.48969156,0.034487367,0.47467664,0.001144429
954.0,0.589294,0.0048792604,0.3954941,0.010332639
955.0,0.32952362,0.011659076,0.65793514,0.00088217657
956.0,0.41319585,0.14182165,0.4143944,0.030588107
957.0,0.5570915,0.11008171,0.2560174,0.07680943
958.0,0.772653,0.021895431,0.17668802,0.028763559
959.0,0.019265816,0.028247591,0.8041984,0.14828825
960.0,0.5415908,0.05479898,0.37760213,0.026008116
961.0,0.34729007,0.08371727,0.5679041,0.0010885216
962.0,0.3724172,0.08647306,0.46656528,0.074544445
963.0,0.59360385,0.0600184,0.31306088,0.033316888
964.0,0.29624215,0.0050604343,0.6304469,0.06825053
965.0,0.6726449,0.028978594,0.24955484,0.048821665
966.0,0.5202314,0.03386655,0.4440078,0.0018942205
967.0,0.08055413,0.5667533,0.3415937,0.011098793
968.0,0.32725516,0.37182537,0.2982545,0.0026649854
969.0,0.89698446,5.289588e-05,0.102596164,0.00036645887
970.0,0.19729899,0.5573362,0.23278807,0.012576767
971.0,0.13446246,0.35190403,0.26548845,0.24814507
972.0,0.049660884,0.76133627,0.17396858,0.01503424
973.0,0.4147239,0.3381963,0.21168019,0.035399627
974.0,0.5684236,0.091251224,0.32262456,0.01770061
975.0,0.73083335,0.04308114,0.2102282,0.015857363
976.0,0.6499075,0.07765353,0.15852986,0.113909066
977.0,0.28255954,0.3444349,0.3686579,0.004347704
978.0,0.5828545,0.040401023,0.37588933,0.0008551275
979.0,0.4458177,0.035002865,0.51181644,0.0073630344
980.0,0.23649192,0.14341137,0.41619954,0.2038972
981.0,0.6905752,0.008648672,0.26114422,0.039631948
982.0,0.2177716,0.6193433,0.16128963,0.0015954976
983.0,0.56179774,0.12932535,0.29239604,0.016480878
984.0,0.5684938,0.046778567,0.37895223,0.0057754074
985.0,0.5958442,0.021749195,0.37772176,0.0046847975
